Open_time,Open,High,Low,Close,Volume
2025-09-20 18:35:00,115777.8,115777.81,115767.08,115767.08,1.86608
2025-09-20 18:36:00,115767.09,115767.09,115756.73,115756.74,1.23254
2025-09-20 18:37:00,115756.73,115756.74,115724.9,115724.91,3.73564
2025-09-20 18:38:00,115724.91,115724.91,115713.29,115713.3,1.40151
2025-09-20 18:39:00,115713.29,115713.3,115713.29,115713.29,1.48918
2025-09-20 18:40:00,115713.3,115713.3,115713.29,115713.3,1.43417
2025-09-20 18:41:00,115713.29,115741.27,115713.29,115741.27,8.76979
2025-09-20 18:42:00,115741.26,115741.27,115741.26,115741.26,3.07556
2025-09-20 18:43:00,115741.26,115741.27,115741.26,115741.27,0.86879
2025-09-20 18:44:00,115741.27,115741.27,115741.26,115741.26,1.41359
2025-09-20 18:45:00,115741.27,115741.27,115739.81,115739.81,5.53962
2025-09-20 18:46:00,115739.81,115739.82,115739.81,115739.82,0.97464
2025-09-20 18:47:00,115739.81,115739.82,115739.81,115739.81,2.86051
2025-09-20 18:48:00,115739.82,115739.82,115739.81,115739.81,1.04624
2025-09-20 18:49:00,115739.82,115739.82,115713.29,115713.29,5.57983
2025-09-20 18:50:00,115713.3,115713.3,115712.09,115712.09,3.5695
2025-09-20 18:51:00,115712.09,115718.11,115712.09,115718.11,3.47607
2025-09-20 18:52:00,115718.1,115718.11,115718.1,115718.11,0.99349
2025-09-20 18:53:00,115718.11,115740.0,115718.1,115739.99,7.05322
2025-09-20 18:54:00,115740.0,115743.22,115739.99,115743.21,3.93847
2025-09-20 18:55:00,115743.21,115743.22,115739.99,115739.99,4.47075
2025-09-20 18:56:00,115739.99,115740.0,115723.56,115723.57,2.20953
2025-09-20 18:57:00,115723.56,115723.57,115711.5,115711.51,11.01658
2025-09-20 18:58:00,115711.51,115711.51,115711.5,115711.5,5.15715
2025-09-20 18:59:00,115711.5,115711.51,115711.5,115711.51,0.54562
2025-09-20 19:00:00,115711.51,115711.51,115711.5,115711.5,1.65792
2025-09-20 19:01:00,115711.5,115711.51,115711.5,115711.51,0.49616
2025-09-20 19:02:00,115711.51,115711.51,115711.5,115711.51,0.53845
2025-09-20 19:03:00,115711.5,115711.51,115711.5,115711.51,0.85555
2025-09-20 19:04:00,115711.5,115711.51,115711.5,115711.51,5.43376
2025-09-20 19:05:00,115711.5,115711.51,115711.5,115711.5,0.58783
2025-09-20 19:06:00,115711.5,115711.51,115711.5,115711.51,0.6167
2025-09-20 19:07:00,115711.5,115711.51,115711.5,115711.51,5.39986
2025-09-20 19:08:00,115711.51,115738.69,115711.5,115722.61,13.85045
2025-09-20 19:09:00,115722.6,115722.61,115722.6,115722.61,0.933
2025-09-20 19:10:00,115722.61,115722.61,115722.6,115722.61,1.13502
2025-09-20 19:11:00,115722.6,115722.61,115722.6,115722.6,1.20286
2025-09-20 19:12:00,115722.6,115736.21,115722.6,115736.21,2.31852
2025-09-20 19:13:00,115736.21,115736.21,115736.2,115736.21,0.7372
2025-09-20 19:14:00,115736.21,115736.21,115736.2,115736.2,1.16764
2025-09-20 19:15:00,115736.2,115741.99,115736.2,115741.98,8.73827
2025-09-20 19:16:00,115741.98,115748.81,115741.98,115748.81,10.08598
2025-09-20 19:17:00,115748.81,115748.81,115748.8,115748.81,0.72346
2025-09-20 19:18:00,115748.81,115757.95,115748.8,115757.95,3.74417
2025-09-20 19:19:00,115757.94,115757.95,115729.36,115729.37,9.18116
2025-09-20 19:20:00,115729.36,115729.37,115728.89,115728.89,5.84223
2025-09-20 19:21:00,115728.89,115744.41,115728.89,115744.4,11.87742
2025-09-20 19:22:00,115744.41,115753.95,115744.4,115753.94,4.43537
2025-09-20 19:23:00,115753.94,115778.39,115753.94,115778.39,21.28227
2025-09-20 19:24:00,115778.38,115812.62,115778.38,115812.62,18.39859
2025-09-20 19:25:00,115812.62,115812.62,115798.15,115798.16,3.92476
2025-09-20 19:26:00,115798.16,115798.16,115798.15,115798.16,2.05894
2025-09-20 19:27:00,115798.16,115798.16,115796.56,115796.57,5.7129
2025-09-20 19:28:00,115796.56,115796.57,115772.41,115773.15,9.87765
2025-09-20 19:29:00,115773.14,115773.15,115773.14,115773.15,0.7022
2025-09-20 19:30:00,115773.15,115773.15,115773.14,115773.14,0.64353
2025-09-20 19:31:00,115773.14,115778.65,115773.14,115778.64,1.02138
2025-09-20 19:32:00,115778.65,115778.65,115778.64,115778.64,0.5888
2025-09-20 19:33:00,115778.64,115784.97,115778.64,115784.97,1.26062
2025-09-20 19:34:00,115784.97,115784.97,115784.96,115784.96,1.26485
2025-09-20 19:35:00,115784.97,115784.97,115770.48,115770.48,3.18239
2025-09-20 19:36:00,115770.49,115770.49,115770.48,115770.48,0.67908
2025-09-20 19:37:00,115770.49,115770.49,115770.48,115770.49,0.78371
2025-09-20 19:38:00,115770.48,115770.49,115698.08,115707.25,92.20808
2025-09-20 19:39:00,115707.24,115707.25,115707.24,115707.24,1.10674
2025-09-20 19:40:00,115707.25,115707.25,115698.08,115698.08,5.11236
2025-09-20 19:41:00,115698.08,115698.09,115698.08,115698.08,1.41581
2025-09-20 19:42:00,115698.09,115698.09,115698.08,115698.09,0.93246
2025-09-20 19:43:00,115698.08,115698.09,115698.08,115698.09,0.50922
2025-09-20 19:44:00,115698.08,115698.09,115698.08,115698.08,4.17399
2025-09-20 19:45:00,115698.08,115698.09,115698.08,115698.08,1.20589
2025-09-20 19:46:00,115698.08,115698.09,115698.08,115698.09,0.78748
2025-09-20 19:47:00,115698.08,115705.0,115698.08,115705.0,3.18672
2025-09-20 19:48:00,115705.0,115705.0,115704.99,115705.0,1.47283
2025-09-20 19:49:00,115705.0,115705.0,115704.99,115705.0,1.63815
2025-09-20 19:50:00,115705.0,115705.0,115704.99,115704.99,1.59275
2025-09-20 19:51:00,115704.99,115705.0,115702.42,115702.43,4.8926
2025-09-20 19:52:00,115702.42,115702.43,115702.42,115702.42,1.19411
2025-09-20 19:53:00,115702.43,115702.43,115702.42,115702.42,0.55481
2025-09-20 19:54:00,115702.42,115702.43,115702.42,115702.42,0.3903
2025-09-20 19:55:00,115702.42,115702.43,115702.42,115702.42,0.51458
2025-09-20 19:56:00,115702.43,115702.43,115702.42,115702.42,0.3642
2025-09-20 19:57:00,115702.43,115702.43,115702.42,115702.43,0.2499
2025-09-20 19:58:00,115702.43,115702.43,115702.42,115702.43,0.74574
2025-09-20 19:59:00,115702.43,115702.43,115702.0,115702.0,3.71133
2025-09-20 20:00:00,115702.0,115702.0,115690.0,115690.0,3.47017
2025-09-20 20:01:00,115690.0,115690.01,115690.0,115690.01,0.55362
2025-09-20 20:02:00,115690.01,115709.3,115690.0,115709.23,4.22872
2025-09-20 20:03:00,115709.24,115730.42,115709.23,115730.42,4.50327
2025-09-20 20:04:00,115730.41,115738.4,115730.41,115738.4,5.28075
2025-09-20 20:05:00,115738.4,115754.81,115738.39,115754.8,3.75729
2025-09-20 20:06:00,115754.8,115754.81,115737.78,115737.78,4.91523
2025-09-20 20:07:00,115737.79,115737.79,115722.71,115722.71,4.98744
2025-09-20 20:08:00,115722.71,115722.72,115722.71,115722.72,0.91935
2025-09-20 20:09:00,115722.72,115722.72,115722.71,115722.72,0.52518
2025-09-20 20:10:00,115722.71,115722.72,115722.71,115722.72,0.50285
2025-09-20 20:11:00,115722.71,115722.72,115722.71,115722.72,1.66806
2025-09-20 20:12:00,115722.72,115722.72,115722.71,115722.72,0.5744
2025-09-20 20:13:00,115722.72,115722.72,115722.71,115722.72,0.48982
2025-09-20 20:14:00,115722.72,115722.72,115722.71,115722.71,1.18229
2025-09-20 20:15:00,115722.72,115722.72,115722.71,115722.71,6.52654
2025-09-20 20:16:00,115722.71,115722.72,115722.71,115722.72,0.52748
2025-09-20 20:17:00,115722.71,115722.72,115722.71,115722.72,0.36182
2025-09-20 20:18:00,115722.72,115722.72,115710.22,115710.23,3.02228
2025-09-20 20:19:00,115710.22,115710.22,115689.91,115689.91,2.67203
2025-09-20 20:20:00,115689.92,115689.92,115689.91,115689.91,2.79936
2025-09-20 20:21:00,115689.92,115689.92,115689.91,115689.92,0.53347
2025-09-20 20:22:00,115689.92,115689.92,115689.91,115689.92,0.33335
2025-09-20 20:23:00,115689.92,115689.92,115689.91,115689.91,2.09087
2025-09-20 20:24:00,115689.91,115694.54,115689.91,115694.53,6.73143
2025-09-20 20:25:00,115694.53,115733.12,115694.53,115733.11,5.3806
2025-09-20 20:26:00,115733.12,115758.04,115733.11,115758.04,7.4271
2025-09-20 20:27:00,115758.03,115758.04,115758.03,115758.03,0.45974
2025-09-20 20:28:00,115758.04,115758.04,115758.03,115758.04,0.56978
2025-09-20 20:29:00,115758.03,115758.04,115758.03,115758.04,0.25601
2025-09-20 20:30:00,115758.04,115774.23,115758.03,115774.22,7.43534
2025-09-20 20:31:00,115774.23,115774.23,115774.22,115774.22,1.63505
2025-09-20 20:32:00,115774.22,115774.23,115774.22,115774.22,4.58186
2025-09-20 20:33:00,115774.23,115774.23,115774.22,115774.22,0.56925
2025-09-20 20:34:00,115774.23,115774.23,115774.22,115774.22,5.81739
2025-09-20 20:35:00,115774.22,115774.23,115774.22,115774.22,0.45488
2025-09-20 20:36:00,115774.23,115774.23,115774.22,115774.23,1.13809
2025-09-20 20:37:00,115774.23,115774.23,115746.01,115746.63,5.78697
2025-09-20 20:38:00,115746.63,115746.63,115746.62,115746.62,0.82042
2025-09-20 20:39:00,115746.63,115762.58,115746.63,115762.57,11.44418
2025-09-20 20:40:00,115762.57,115762.58,115762.57,115762.57,1.34453
2025-09-20 20:41:00,115762.58,115768.34,115762.57,115768.34,6.69289
2025-09-20 20:42:00,115768.33,115768.34,115768.33,115768.33,0.31724
2025-09-20 20:43:00,115768.33,115768.34,115768.33,115768.33,0.32839
2025-09-20 20:44:00,115768.34,115768.34,115768.33,115768.33,0.56778
2025-09-20 20:45:00,115768.33,115768.34,115768.33,115768.34,1.24659
2025-09-20 20:46:00,115768.34,115768.34,115768.33,115768.33,0.60182
2025-09-20 20:47:00,115768.33,115768.34,115768.33,115768.34,0.32456
2025-09-20 20:48:00,115768.34,115789.57,115768.33,115789.57,7.14142
2025-09-20 20:49:00,115789.56,115789.57,115789.56,115789.56,0.31154
2025-09-20 20:50:00,115789.56,115789.57,115789.56,115789.56,0.59131
2025-09-20 20:51:00,115789.56,115789.57,115789.55,115789.55,8.28507
2025-09-20 20:52:00,115789.55,115789.56,115775.22,115775.22,6.39338
2025-09-20 20:53:00,115775.22,115775.23,115775.22,115775.22,0.35474
2025-09-20 20:54:00,115775.22,115775.23,115775.22,115775.22,0.55124
2025-09-20 20:55:00,115775.22,115775.23,115775.22,115775.22,0.33905
2025-09-20 20:56:00,115775.23,115775.23,115775.22,115775.23,0.2232
2025-09-20 20:57:00,115775.23,115775.23,115775.22,115775.22,0.46789
2025-09-20 20:58:00,115775.23,115775.23,115775.22,115775.23,0.66264
2025-09-20 20:59:00,115775.22,115775.23,115721.1,115721.1,9.53734
2025-09-20 21:00:00,115721.1,115721.11,115721.1,115721.1,2.87437
2025-09-20 21:01:00,115721.11,115721.11,115721.1,115721.1,6.32466
2025-09-20 21:02:00,115721.11,115759.06,115721.1,115759.03,9.25031
2025-09-20 21:03:00,115759.04,115761.12,115759.03,115761.11,2.99795
2025-09-20 21:04:00,115761.12,115765.79,115761.11,115765.78,3.32114
2025-09-20 21:05:00,115765.78,115765.79,115765.78,115765.78,1.05
2025-09-20 21:06:00,115765.78,115765.79,115765.78,115765.78,0.24098
2025-09-20 21:07:00,115765.78,115765.79,115765.78,115765.78,0.38458
2025-09-20 21:08:00,115765.79,115765.79,115765.78,115765.78,0.57741
2025-09-20 21:09:00,115765.78,115765.79,115765.78,115765.78,0.36609
2025-09-20 21:10:00,115765.79,115765.79,115765.78,115765.79,0.39814
2025-09-20 21:11:00,115765.79,115765.79,115765.78,115765.78,0.4569
2025-09-20 21:12:00,115765.79,115765.79,115765.78,115765.79,0.33086
2025-09-20 21:13:00,115765.79,115765.79,115765.78,115765.78,2.64252
2025-09-20 21:14:00,115765.79,115822.19,115765.78,115822.18,7.23477
2025-09-20 21:15:00,115822.19,115822.19,115822.18,115822.18,0.27661
2025-09-20 21:16:00,115822.19,115823.14,115822.18,115823.14,2.45814
2025-09-20 21:17:00,115823.14,115823.14,115823.13,115823.14,0.44985
2025-09-20 21:18:00,115823.14,115823.14,115801.6,115809.11,9.93032
2025-09-20 21:19:00,115809.12,115817.08,115809.11,115817.07,4.30398
2025-09-20 21:20:00,115817.07,115817.08,115817.07,115817.08,0.52613
2025-09-20 21:21:00,115817.07,115825.8,115817.07,115825.79,7.97047
2025-09-20 21:22:00,115825.79,115825.79,115821.34,115821.35,4.49566
2025-09-20 21:23:00,115821.34,115821.35,115821.34,115821.35,0.52598
2025-09-20 21:24:00,115821.35,115821.35,115821.34,115821.34,0.31912
2025-09-20 21:25:00,115821.35,115821.35,115821.34,115821.35,0.36587
2025-09-20 21:26:00,115821.35,115821.35,115821.34,115821.35,0.28056
2025-09-20 21:27:00,115821.34,115845.36,115821.34,115845.35,6.23853
2025-09-20 21:28:00,115845.36,115870.79,115845.36,115870.78,5.7105
2025-09-20 21:29:00,115870.79,115870.79,115870.78,115870.79,0.24711
2025-09-20 21:30:00,115870.79,115874.0,115870.78,115870.8,13.54635
2025-09-20 21:31:00,115870.81,115870.81,115870.79,115870.79,1.56858
2025-09-20 21:32:00,115870.79,115870.8,115870.79,115870.8,0.56273
2025-09-20 21:33:00,115870.8,115870.8,115870.79,115870.8,0.38877
2025-09-20 21:34:00,115870.8,115870.8,115870.79,115870.8,0.39965
2025-09-20 21:35:00,115870.8,115892.67,115870.8,115892.67,8.57752
2025-09-20 21:36:00,115892.67,115909.54,115892.66,115909.53,1.41493
2025-09-20 21:37:00,115909.53,115909.54,115909.53,115909.53,0.65806
2025-09-20 21:38:00,115909.54,115913.47,115909.53,115910.12,7.964
2025-09-20 21:39:00,115910.12,115927.09,115910.11,115927.09,5.98246
2025-09-20 21:40:00,115927.09,115944.7,115927.09,115932.57,6.59669
2025-09-20 21:41:00,115932.57,115932.58,115920.28,115920.29,1.77221
2025-09-20 21:42:00,115920.29,115920.29,115910.45,115910.45,6.0149
2025-09-20 21:43:00,115910.45,115910.46,115897.88,115897.88,4.9065
2025-09-20 21:44:00,115897.88,115897.89,115888.48,115888.48,2.90522
2025-09-20 21:45:00,115888.49,115888.49,115870.7,115870.7,2.9223
2025-09-20 21:46:00,115870.7,115870.71,115870.7,115870.7,1.84438
2025-09-20 21:47:00,115870.71,115870.71,115870.0,115870.0,1.69396
2025-09-20 21:48:00,115870.0,115870.0,115800.0,115800.01,4.40448
2025-09-20 21:49:00,115800.01,115813.55,115800.0,115813.54,3.09417
2025-09-20 21:50:00,115813.54,115813.55,115813.54,115813.55,1.08876
2025-09-20 21:51:00,115813.55,115813.55,115810.9,115810.9,10.35344
2025-09-20 21:52:00,115810.89,115810.9,115810.69,115810.69,7.70031
2025-09-20 21:53:00,115810.69,115810.7,115808.12,115808.12,2.38585
2025-09-20 21:54:00,115808.12,115808.13,115808.12,115808.12,0.68721
2025-09-20 21:55:00,115808.12,115808.13,115808.12,115808.12,4.10655
2025-09-20 21:56:00,115808.13,115808.13,115800.13,115800.13,2.31595
2025-09-20 21:57:00,115800.14,115800.14,115800.13,115800.14,0.55692
2025-09-20 21:58:00,115800.13,115800.14,115768.98,115779.99,5.68666
2025-09-20 21:59:00,115780.0,115786.31,115761.17,115786.31,5.71408
2025-09-20 22:00:00,115786.3,115786.31,115786.3,115786.31,1.89883
2025-09-20 22:01:00,115786.31,115795.51,115786.3,115795.51,1.21132
2025-09-20 22:02:00,115795.5,115796.54,115795.5,115796.53,3.76056
2025-09-20 22:03:00,115796.53,115796.54,115775.54,115775.75,11.56494
2025-09-20 22:04:00,115775.75,115786.88,115775.75,115778.01,6.46035
2025-09-20 22:05:00,115778.0,115778.01,115767.01,115767.01,1.93428
2025-09-20 22:06:00,115767.02,115767.02,115767.01,115767.02,0.29618
2025-09-20 22:07:00,115767.02,115767.02,115767.01,115767.01,10.38831
2025-09-20 22:08:00,115767.02,115767.02,115767.01,115767.01,2.98651
2025-09-20 22:09:00,115767.02,115767.02,115767.01,115767.02,0.42602
2025-09-20 22:10:00,115767.01,115788.71,115767.01,115788.7,2.63648
2025-09-20 22:11:00,115788.7,115788.71,115770.77,115770.78,3.41485
2025-09-20 22:12:00,115770.78,115770.78,115770.77,115770.78,1.20075
2025-09-20 22:13:00,115770.77,115770.78,115770.77,115770.78,0.33227
2025-09-20 22:14:00,115770.77,115793.16,115770.77,115793.15,5.68162
2025-09-20 22:15:00,115793.16,115793.16,115772.31,115788.99,5.0976
2025-09-20 22:16:00,115789.0,115789.0,115767.02,115767.03,1.94377
2025-09-20 22:17:00,115767.03,115767.03,115767.02,115767.02,0.4646
2025-09-20 22:18:00,115767.02,115774.29,115767.02,115774.28,3.1868
2025-09-20 22:19:00,115774.28,115774.29,115767.03,115767.03,1.38545
2025-09-20 22:20:00,115767.03,115767.04,115767.03,115767.03,0.9995
2025-09-20 22:21:00,115767.04,115767.04,115767.03,115767.03,1.07782
2025-09-20 22:22:00,115767.03,115767.04,115767.03,115767.03,0.61511
2025-09-20 22:23:00,115767.03,115767.04,115767.03,115767.04,0.28604
2025-09-20 22:24:00,115767.03,115771.14,115767.03,115771.14,2.67735
2025-09-20 22:25:00,115771.14,115771.14,115771.13,115771.14,0.50262
2025-09-20 22:26:00,115771.13,115771.14,115767.04,115767.04,5.52544
2025-09-20 22:27:00,115767.05,115767.05,115767.04,115767.04,3.02948
2025-09-20 22:28:00,115767.04,115767.05,115767.04,115767.05,1.18996
2025-09-20 22:29:00,115767.04,115767.05,115767.04,115767.05,0.52504
2025-09-20 22:30:00,115767.05,115767.05,115750.0,115750.0,2.4969
2025-09-20 22:31:00,115750.0,115750.01,115750.0,115750.0,0.94687
2025-09-20 22:32:00,115750.0,115750.01,115743.45,115743.45,6.04917
2025-09-20 22:33:00,115743.46,115743.46,115743.4,115743.41,7.04093
2025-09-20 22:34:00,115743.41,115743.41,115743.4,115743.41,1.1039
2025-09-20 22:35:00,115743.4,115743.41,115743.4,115743.4,6.55185
2025-09-20 22:36:00,115743.41,115743.41,115743.4,115743.41,0.64338
2025-09-20 22:37:00,115743.4,115743.41,115742.14,115742.15,13.23624
2025-09-20 22:38:00,115742.16,115742.16,115742.15,115742.16,0.93255
2025-09-20 22:39:00,115742.16,115763.2,115742.15,115761.7,8.01812
2025-09-20 22:40:00,115761.7,115761.7,115744.67,115744.67,2.59369
2025-09-20 22:41:00,115744.68,115744.68,115744.67,115744.67,0.98407
2025-09-20 22:42:00,115744.68,115744.68,115744.67,115744.67,1.28753
2025-09-20 22:43:00,115744.68,115744.68,115743.42,115743.42,0.94036
2025-09-20 22:44:00,115743.43,115743.43,115743.42,115743.42,0.35511
2025-09-20 22:45:00,115743.43,115776.05,115743.42,115776.04,3.40691
2025-09-20 22:46:00,115776.05,115776.06,115776.04,115776.05,3.81026
2025-09-20 22:47:00,115776.06,115781.94,115776.05,115781.93,2.15844
2025-09-20 22:48:00,115781.93,115781.94,115781.93,115781.94,0.65101
2025-09-20 22:49:00,115781.94,115781.94,115781.93,115781.94,0.26086
2025-09-20 22:50:00,115781.94,115781.94,115781.93,115781.94,0.48191
2025-09-20 22:51:00,115781.93,115781.94,115776.05,115776.05,8.49193
2025-09-20 22:52:00,115776.05,115776.06,115776.05,115776.05,1.3633
2025-09-20 22:53:00,115776.06,115781.64,115776.05,115781.64,3.66079
2025-09-20 22:54:00,115781.63,115781.64,115781.63,115781.63,0.24537
2025-09-20 22:55:00,115781.64,115781.64,115781.63,115781.64,1.00721
2025-09-20 22:56:00,115781.63,115781.64,115781.63,115781.63,0.76152
2025-09-20 22:57:00,115781.64,115781.64,115781.63,115781.64,1.17982
2025-09-20 22:58:00,115781.63,115781.64,115781.63,115781.63,0.97628
2025-09-20 22:59:00,115781.64,115781.64,115776.05,115776.06,4.88742
2025-09-20 23:00:00,115776.06,115776.06,115776.05,115776.06,0.80357
2025-09-20 23:01:00,115776.05,115776.06,115776.05,115776.06,0.78134
2025-09-20 23:02:00,115776.06,115776.06,115776.05,115776.05,0.99235
2025-09-20 23:03:00,115776.06,115776.06,115776.05,115776.05,1.37219
2025-09-20 23:04:00,115776.05,115776.06,115750.15,115750.16,4.07684
2025-09-20 23:05:00,115750.15,115750.16,115750.15,115750.16,0.89425
2025-09-20 23:06:00,115750.16,115753.99,115750.15,115753.98,1.93702
2025-09-20 23:07:00,115753.99,115753.99,115753.98,115753.99,0.73887
2025-09-20 23:08:00,115753.99,115753.99,115753.98,115753.99,0.40374
2025-09-20 23:09:00,115753.98,115753.99,115753.98,115753.98,0.20878
2025-09-20 23:10:00,115753.99,115753.99,115753.98,115753.99,0.99059
2025-09-20 23:11:00,115753.98,115753.98,115733.57,115733.65,3.46344
2025-09-20 23:12:00,115733.66,115733.66,115733.65,115733.66,0.45709
2025-09-20 23:13:00,115733.65,115733.66,115733.65,115733.65,0.3996
2025-09-20 23:14:00,115733.65,115733.66,115733.65,115733.65,1.34179
2025-09-20 23:15:00,115733.66,115733.66,115733.65,115733.66,0.32339
2025-09-20 23:16:00,115733.65,115733.66,115733.65,115733.66,0.3479
2025-09-20 23:17:00,115733.65,115733.66,115733.65,115733.65,0.76809
2025-09-20 23:18:00,115733.66,115733.66,115733.65,115733.66,3.95906
2025-09-20 23:19:00,115733.66,115733.66,115733.65,115733.66,0.82041
2025-09-20 23:20:00,115733.65,115733.66,115733.36,115733.36,4.31199
2025-09-20 23:21:00,115733.37,115733.37,115721.1,115721.1,2.70075
2025-09-20 23:22:00,115721.11,115721.11,115721.1,115721.11,0.81499
2025-09-20 23:23:00,115721.1,115721.11,115721.1,115721.11,1.37334
2025-09-20 23:24:00,115721.11,115722.61,115721.1,115722.61,3.11328
2025-09-20 23:25:00,115722.6,115722.61,115722.6,115722.6,0.42869
2025-09-20 23:26:00,115722.61,115722.61,115722.6,115722.6,3.2174
2025-09-20 23:27:00,115722.6,115722.62,115722.6,115722.62,2.42154
2025-09-20 23:28:00,115722.61,115722.62,115722.61,115722.62,1.01393
2025-09-20 23:29:00,115722.62,115722.62,115722.59,115722.59,4.49496
2025-09-20 23:30:00,115722.59,115722.6,115626.72,115626.73,22.26963
2025-09-20 23:31:00,115626.72,115626.72,115603.42,115622.61,9.46111
2025-09-20 23:32:00,115622.61,115645.64,115622.61,115645.63,4.73573
2025-09-20 23:33:00,115645.63,115652.36,115645.63,115652.36,3.63312
2025-09-20 23:34:00,115652.36,115652.36,115652.35,115652.36,0.84627
2025-09-20 23:35:00,115652.35,115652.36,115652.35,115652.35,1.31337
2025-09-20 23:36:00,115652.35,115652.36,115652.35,115652.35,0.60126
2025-09-20 23:37:00,115652.36,115652.36,115652.35,115652.35,0.41986
2025-09-20 23:38:00,115652.36,115652.36,115652.35,115652.36,2.26321
2025-09-20 23:39:00,115652.36,115652.36,115626.33,115627.3,5.87454
2025-09-20 23:40:00,115627.29,115627.67,115627.29,115627.66,1.05152
2025-09-20 23:41:00,115627.66,115638.62,115627.65,115638.61,4.92874
2025-09-20 23:42:00,115638.62,115638.62,115638.61,115638.61,0.35719
2025-09-20 23:43:00,115638.61,115638.62,115638.61,115638.61,0.40759
2025-09-20 23:44:00,115638.61,115638.62,115638.61,115638.61,0.46144
2025-09-20 23:45:00,115638.62,115638.62,115638.61,115638.62,4.58163
2025-09-20 23:46:00,115638.61,115638.62,115638.61,115638.62,0.76421
2025-09-20 23:47:00,115638.62,115638.62,115638.61,115638.62,0.4406
2025-09-20 23:48:00,115638.62,115677.65,115638.62,115677.65,7.5833
2025-09-20 23:49:00,115677.65,115677.65,115677.64,115677.64,0.36322
2025-09-20 23:50:00,115677.64,115679.15,115677.64,115679.15,2.12296
2025-09-20 23:51:00,115679.14,115679.15,115679.14,115679.15,0.47796
2025-09-20 23:52:00,115679.14,115679.15,115679.14,115679.14,0.30743
2025-09-20 23:53:00,115679.15,115679.15,115679.14,115679.14,5.17156
2025-09-20 23:54:00,115679.14,115679.16,115679.14,115679.15,3.38949
2025-09-20 23:55:00,115679.15,115679.16,115679.15,115679.16,0.38736
2025-09-20 23:56:00,115679.16,115679.16,115679.15,115679.15,0.8685
2025-09-20 23:57:00,115679.15,115679.16,115679.15,115679.16,1.16844
2025-09-20 23:58:00,115679.15,115685.63,115679.15,115685.63,1.5978
2025-09-20 23:59:00,115685.62,115685.63,115685.62,115685.63,0.6119
2025-09-21 00:00:00,115685.63,115685.63,115685.62,115685.63,1.90382
2025-09-21 00:01:00,115685.63,115690.59,115685.62,115690.58,3.3002
2025-09-21 00:02:00,115690.59,115690.59,115690.58,115690.59,0.48693
2025-09-21 00:03:00,115690.58,115690.59,115690.58,115690.58,1.24609
2025-09-21 00:04:00,115690.58,115690.59,115690.58,115690.59,0.72973
2025-09-21 00:05:00,115690.58,115690.59,115690.58,115690.59,1.17631
2025-09-21 00:06:00,115690.59,115690.6,115690.58,115690.6,1.46892
2025-09-21 00:07:00,115690.59,115690.6,115690.59,115690.6,0.5448
